Iterations,Generation,Generation Average Fitness,Generation Best Fitness,Generation Worst Fitness,Population Size,Population Best Fitness
224,1664,4342,8510,1935,224,15
224,1665,5542,12160,110,224,15
224,1666,4260,10335,235,224,15
224,1667,5377,12160,35,224,15
224,1668,4822,10335,635,224,15
224,1669,5187,11635,635,224,15
224,1670,4895,12160,1860,224,15
224,1671,4440,12160,1510,224,15
224,1672,5095,11560,410,224,15
224,1673,3710,10335,635,224,15
224,1674,3725,5485,985,224,15
224,1675,5270,10335,985,224,15
224,1676,4905,10335,635,224,15
224,1677,5547,11760,635,224,15
224,1678,5280,10335,410,224,15
224,1679,4712,9735,1510,224,15
224,1680,4232,12160,635,224,15
224,1681,4187,7985,110,224,15
224,1682,5827,11760,635,224,15
224,1683,4902,10110,35,224,15
224,1684,3972,10335,1285,224,15
224,1685,4902,11635,985,224,15
224,1686,3780,8510,910,224,15
224,1687,5452,10335,110,224,15
224,1688,4705,10335,35,224,15
224,1689,4235,10335,35,224,15
224,1690,4270,10335,635,224,15
224,1691,4727,9810,410,224,15
224,1692,4712,10335,635,224,15
224,1693,4825,12160,35,224,15
224,1694,4545,12160,635,224,15
224,1695,4740,9810,35,224,15
224,1696,4362,10335,985,224,15
224,1697,4975,10335,985,224,15
224,1698,5217,10335,635,224,15
224,1699,4077,10335,410,224,15
224,1700,5432,10335,2060,224,15
224,1701,5070,10335,1110,224,15
224,1702,4440,10335,985,224,15
224,1703,4617,10335,635,224,15
224,1704,5000,10335,35,224,15
224,1705,5382,12160,1860,224,15
224,1706,4712,11760,910,224,15
224,1707,5277,12160,1510,224,15
224,1708,4437,10335,635,224,15
224,1709,5470,10335,1860,224,15
224,1710,4617,9735,635,224,15
224,1711,4520,12160,35,224,15
224,1712,3990,9810,635,224,15
224,1713,4630,11760,1510,224,15
224,1714,4687,10335,35,224,15
224,1715,4350,10335,35,224,15
224,1716,5262,10335,1510,224,15
224,1717,4060,8110,1285,224,15
224,1718,5182,12160,2460,224,15
224,1719,5527,10335,635,224,15
224,1720,4507,7535,2060,224,15
224,1721,5167,10110,35,224,15
224,1722,3885,7535,910,224,15
224,1723,4710,12160,635,224,15
224,1724,4702,12160,35,224,15
224,1725,5922,11635,2460,224,15
224,1726,4162,9735,410,224,15
224,1727,5810,12160,635,224,15
224,1728,3717,7535,635,224,15
224,1729,4805,12160,1510,224,15
224,1730,5172,8510,2810,224,15
224,1731,4635,10335,1860,224,15
224,1732,4635,10110,410,224,15
224,1733,5157,11760,910,224,15
224,1734,3440,10335,410,224,15
224,1735,3955,10335,35,224,15
224,1736,4615,9810,2060,224,15
224,1737,4632,11560,635,224,15
224,1738,4252,8510,910,224,15
224,1739,5292,10110,2460,224,15
224,1740,4182,10335,985,224,15
224,1741,4712,8510,2460,224,15
224,1742,3895,9735,410,224,15
224,1743,4727,9735,1285,224,15
224,1744,4262,9735,910,224,15
224,1745,4337,9935,635,224,15
224,1746,4337,10335,635,224,15
224,1747,4042,9735,1860,224,15
224,1748,4700,10335,985,224,15
224,1749,4990,10335,110,224,15
224,1750,5557,11760,635,224,15
224,1751,4005,10335,635,224,15
224,1752,3677,8110,985,224,15
224,1753,5547,10335,985,224,15
224,1754,4447,7985,110,224,15
224,1755,4362,10335,35,224,15
224,1756,3547,10335,110,224,15
224,1757,4800,11935,635,224,15
224,1758,5442,10335,2460,224,15
224,1759,5697,11760,635,224,15
224,1760,4130,9735,910,224,15
224,1761,5452,11560,2735,224,15
224,1762,4805,10335,635,224,15
224,1763,3862,8510,1110,224,15
224,1764,5087,10335,1510,224,15
224,1765,4805,11760,2460,224,15
224,1766,5175,10335,635,224,15
224,1767,3040,7135,35,224,15
224,1768,3980,8510,635,224,15
224,1769,5087,12160,410,224,15
224,1770,3675,7535,1860,224,15
224,1771,4330,11560,910,224,15
224,1772,5260,11560,985,224,15
224,1773,5650,11560,1935,224,15
224,1774,5077,12160,985,224,15
224,1775,4730,10110,2235,224,15
224,1776,5572,12160,410,224,15
224,1777,3885,12160,35,224,15
224,1778,4172,12160,235,224,15
224,1779,4260,12160,2235,224,15
224,1780,4695,12160,635,224,15
224,1781,3867,8110,635,224,15
224,1782,4260,11560,110,224,15
224,1783,5905,10335,2060,224,15
224,1784,5185,12160,1510,224,15
224,1785,5245,12160,635,224,15
224,1786,5095,11935,985,224,15
224,1787,4657,9810,1860,224,15
224,1788,3980,7910,1510,224,15
224,1789,5077,12160,35,224,15
224,1790,4992,10335,35,224,15
224,1791,3970,12160,110,224,15
224,1792,4905,10335,110,224,15
224,1793,4825,12160,410,224,15
224,1794,5075,12160,110,224,15
224,1795,4190,11635,35,224,15
224,1796,5460,10335,635,224,15
224,1797,5452,10335,1935,224,15
224,1798,5245,10335,1110,224,15
224,1799,4255,7535,35,224,15
224,1800,5827,12160,1510,224,15
224,1801,3425,10110,35,224,15
224,1802,5017,10110,110,224,15
224,1803,5610,11635,2460,224,15
224,1804,4990,10335,635,224,15
224,1805,5740,10335,2460,224,15
224,1806,5922,12160,910,224,15
224,1807,5265,9935,35,224,15
224,1808,4152,10335,110,224,15
224,1809,4615,12160,110,224,15
224,1810,4607,12160,35,224,15
224,1811,3612,9935,110,224,15
224,1812,2727,8510,410,224,15
224,1813,4720,8510,1860,224,15
224,1814,4795,10335,2460,224,15
224,1815,3867,9935,35,224,15
224,1816,4807,12160,635,224,15
224,1817,5432,11760,635,224,15
224,1818,4440,9735,1935,224,15
224,1819,4057,12160,235,224,15
224,1820,4632,12160,110,224,15
224,1821,5347,11560,2060,224,15
224,1822,3805,10110,985,224,15
224,1823,4710,9935,1510,224,15
224,1824,4475,8510,635,224,15
224,1825,5095,10335,985,224,15
224,1826,4512,10110,1510,224,15
224,1827,5095,10335,635,224,15
224,1828,4162,10335,410,224,15
224,1829,5182,12160,1285,224,15
224,1830,5390,12160,410,224,15
224,1831,5077,10335,1935,224,15
224,1832,4090,11935,110,224,15
224,1833,4130,8510,910,224,15
224,1834,3975,8510,35,224,15
224,1835,4720,12160,635,224,15
224,1836,5052,11760,1510,224,15
224,1837,3622,7535,1510,224,15
224,1838,4560,12160,635,224,15
224,1839,5730,12160,2460,224,15
224,1840,5620,10335,1860,224,15
224,1841,4895,10335,35,224,15
224,1842,3797,11560,110,224,15
224,1843,4015,10335,110,224,15
224,1844,5610,12160,1860,224,15
224,1845,3800,10335,910,224,15
224,1846,5567,12160,635,224,15
224,1847,5355,10335,1510,224,15
224,1848,6550,12160,2235,224,15
224,1849,4187,10110,110,224,15
224,1850,4812,10335,2235,224,15
224,1851,4545,10335,1860,224,15
224,1852,4547,10335,1510,224,15
224,1853,5992,11560,2060,224,15
224,1854,5080,11760,635,224,15
224,1855,5627,12160,635,224,15
224,1856,4240,7985,110,224,15
224,1857,4082,9810,410,224,15
224,1858,4340,10335,910,224,15
224,1859,4075,8110,635,224,15
224,1860,4232,9735,2460,224,15
224,1861,4345,7535,910,224,15
224,1862,4825,12160,635,224,15
224,1863,4512,10335,985,224,15
224,1864,4870,12160,1510,224,15
224,1865,3720,11935,110,224,15
224,1866,4337,10335,635,224,15
224,1867,5707,9935,1860,224,15
224,1868,4897,10335,1510,224,15
224,1869,5250,12160,110,224,15
224,1870,6097,12160,1935,224,15
224,1871,4242,8110,1860,224,15
224,1872,5092,12160,410,224,15
224,1873,4805,9935,985,224,15
224,1874,5445,10335,2060,224,15
224,1875,5007,9735,1860,224,15
224,1876,4980,10335,235,224,15
224,1877,4892,12160,1510,224,15
224,1878,5337,12160,110,224,15
224,1879,4905,12160,410,224,15
224,1880,4815,12160,1510,224,15
224,1881,5630,12160,910,224,15
224,1882,5832,11935,2460,224,15
224,1883,4842,11635,410,224,15
224,1884,4432,11635,110,224,15
224,1885,4512,10335,985,224,15
224,1886,4822,11635,1510,224,15
224,1887,3642,9735,110,224,15
224,1888,4920,9735,985,224,15
224,1889,4435,10110,910,224,15
224,1890,6007,12160,1860,224,15
224,1891,5085,9810,635,224,15
224,1892,4547,10335,985,224,15
224,1893,5740,12160,1935,224,15
224,1894,4085,8510,110,224,15
224,1895,4632,12160,635,224,15
224,1896,4137,12160,35,224,15
224,1897,5015,10335,2460,224,15
224,1898,4430,8110,1510,224,15
224,1899,4147,9935,910,224,15
224,1900,4435,9810,635,224,15
224,1901,5095,12160,1860,224,15
224,1902,6000,11760,1510,224,15
224,1903,4712,10335,635,224,15
224,1904,4537,11635,635,224,15
224,1905,4312,11560,1110,224,15
224,1906,4432,10335,110,224,15
224,1907,4145,10335,635,224,15
224,1908,5442,12160,1110,224,15
224,1909,3907,10335,110,224,15
224,1910,5147,11560,1860,224,15
224,1911,5150,11760,635,224,15
224,1912,5272,12160,1935,224,15
224,1913,4522,10335,985,224,15
224,1914,4345,8110,1860,224,15
224,1915,4517,10335,110,224,15
224,1916,2842,5710,910,224,15
224,1917,5627,12160,1510,224,15
224,1918,3630,7985,635,224,15
224,1919,3710,8110,635,224,15
224,1920,4372,10335,985,224,15
224,1921,4432,10335,985,224,15
224,1922,4807,11560,1510,224,15
224,1923,4727,10335,1935,224,15
224,1924,4155,10335,110,224,15
224,1925,4835,12160,35,224,15
224,1926,4992,10335,410,224,15
224,1927,5270,12160,910,224,15
224,1928,4270,9810,1510,224,15
224,1929,5532,10335,1510,224,15
224,1930,6262,12160,1935,224,15
224,1931,5287,12160,985,224,15
224,1932,4825,12160,635,224,15
224,1933,4432,10110,1860,224,15
224,1934,4965,9935,985,224,15
224,1935,4267,9735,985,224,15
224,1936,4790,11560,1860,224,15
224,1937,4540,10335,635,224,15
224,1938,4710,9810,2460,224,15
224,1939,4630,12160,1935,224,15
224,1940,4450,12160,635,224,15
224,1941,4417,9735,1860,224,15
224,1942,4067,9810,1110,224,15
224,1943,3980,8510,635,224,15
224,1944,6452,12160,1510,224,15
224,1945,3987,10110,110,224,15
224,1946,4782,12160,635,224,15
224,1947,4345,9810,635,224,15
224,1948,5182,10335,635,224,15
224,1949,4807,12160,985,224,15
224,1950,4982,10335,1935,224,15
224,1951,4442,10335,35,224,15
224,1952,4727,11560,985,224,15
224,1953,5157,11760,35,224,15
224,1954,5000,11560,635,224,15
224,1955,4267,11935,635,224,15
224,1956,4067,9810,635,224,15
224,1957,4930,12160,110,224,15
224,1958,4630,10335,1935,224,15
224,1959,3415,8110,235,224,15
224,1960,4250,12160,985,224,15
224,1961,5740,12160,410,224,15
224,1962,5007,10335,35,224,15
224,1963,6550,12160,1860,224,15
224,1964,4432,9735,2235,224,15
224,1965,4422,12160,1860,224,15
224,1966,5365,10110,1510,224,15
224,1967,5627,12160,35,224,15
224,1968,4360,11635,110,224,15
224,1969,3995,7535,110,224,15
224,1970,5180,10335,1935,224,15
224,1971,4730,12160,910,224,15
224,1972,4560,11635,635,224,15
224,1973,5462,10335,1510,224,15
224,1974,3980,12160,35,224,15
224,1975,4650,10335,1935,224,15
224,1976,5367,10335,35,224,15
224,1977,4187,11635,35,224,15
224,1978,3595,7535,235,224,15
224,1979,5077,11560,1935,224,15
224,1980,4235,10335,635,224,15
224,1981,4622,10335,1110,224,15
224,1982,4702,10335,1935,224,15
224,1983,5080,9935,635,224,15
224,1984,4280,10110,1285,224,15
224,1985,5357,11635,635,224,15
224,1986,5625,11560,2935,224,15
224,1987,4265,8510,1285,224,15
224,1988,5457,10335,235,224,15
224,1989,4335,9810,1860,224,15
224,1990,5332,10335,235,224,15
224,1991,4165,12160,1510,224,15
224,1992,5015,9810,985,224,15
224,1993,5337,12160,2460,224,15
224,1994,4145,11760,635,224,15
224,1995,3717,12160,635,224,15
224,1996,4832,11935,1935,224,15
224,1997,4082,5485,1935,224,15
224,1998,4787,8510,2460,224,15
224,1999,4880,10335,1110,224,15
